;val_loss;val_accuracy
0;0.23163583874702454;0.9152328968048096
1;0.20046263933181763;0.9156525135040283
2;0.20194044709205627;0.9190096259117126
3;0.20866692066192627;0.9267030358314514
4;0.3135138750076294;0.9222269058227539
5;0.25102993845939636;0.9253042340278625
6;0.2877720892429352;0.9279619455337524
7;0.2973427474498749;0.9307595491409302
8;0.3057602643966675;0.9300601482391357
9;0.35255277156829834;0.9283815622329712
10;0.3790019154548645;0.930899441242218
11;0.37622183561325073;0.9304797649383545
12;0.413937509059906;0.932158350944519
13;0.45215243101119995;0.9281018376350403
14;0.4097817838191986;0.9300601482391357
15;0.4439429044723511;0.927262544631958
16;0.48776182532310486;0.930899441242218
17;0.503502368927002;0.9292208552360535
18;0.48234158754348755;0.9311791658401489
19;0.47770363092422485;0.9310393333435059
